NF;360;1688;010720;050720;920;6000;3.00;77;1.000;4
NF;360;1688;010720;050720;35;6000;3.20;81;1.000;4
NF;360;1688;010720;050720;3940;1000;1.70;247;8.000;4
NF;360;1688;010720;050720;4178;6000;1.80;249;1.000;4
NF;360;1688;010720;050720;6013;1000;0.75;521;104.000;21
NF;360;1688;010720;050720;4849;3000;0.35;537;120.000;21
NF;360;1688;010720;050720;864;1000;0.70;539;60.000;21
NF;360;1688;010720;050720;867;2000;2.10;597;15.000;21
NF;360;1688;010720;050720;6096;1000;0.70;3503;60.000;21
NF;360;1688;010720;050720;2865;1000;0.70;3517;60.000;21
NF;360;1688;010720;050720;4222;1000;2.00;3547;18.000;21
NF;360;1688;010720;050720;4343;1000;0.75;3594;80.000;21
NF;360;1688;010720;050720;4748;1000;0.75;3600;80.000;21
NF;360;1688;010720;050720;5116;1000;0.55;3617;104.000;21
NF;360;1688;010720;050720;5318;1000;1.80;3631;26.000;21
NF;360;1688;010720;050720;5416;1000;2.00;3696;20.000;21
NF;360;1688;010720;050720;5464;1000;0.70;3697;104.000;21
NF;360;1688;010720;050720;6025;1000;2.45;3707;30.000;21
NF;360;1688;010720;050720;5549;1000;2.20;3732;20.000;21
NF;360;1688;010720;050720;5557;1000;2.20;3735;26.000;21
NF;360;1688;010720;050720;5997;8000;0.40;3844;40.000;21
NF;360;1688;010720;050720;4793;2000;1.30;3888;54.000;21
NF;360;1688;010720;050720;6103;1000;1.80;3970;20.000;21
NF;360;1688;010720;050720;5713;1000;1.25;30525;48.000;21
NF;360;1688;010720;050720;5614;1000;0.55;83605;150.000;21
NF;360;1690;010720;050720;118;2000;1.90;241;1.000;5
NF;360;1690;010720;050720;1521;2000;1.90;243;1.000;5
NF;360;1690;010720;050720;6082;1000;13.50;328;1.000;5
NF;360;1690;010720;050720;164;1000;13.00;379;1.000;5
NF;360;1690;010720;050720;630;1000;2.40;4012;5.000;5

NF;460;1311;260620;050720;920;20000;3.00;77;1.000;3
NF;460;1311;260620;050720;3940;5000;1.70;247;8.000;3
NF;460;1311;260620;050720;4178;30000;1.80;249;1.000;3
NF;460;1317;260620;050720;1272;20000;2.30;14;1.000;48
NF;460;1317;260620;050720;910;35000;3.80;38;1.000;48
NF;460;1317;260620;050720;2145;2000;2.00;48;1.000;48
NF;460;1317;260620;050720;1274;60000;2.50;51;1.000;48
NF;460;1317;260620;050720;1275;18000;3.70;52;1.000;48
NF;460;1317;260620;050720;2594;1000;2.60;71;1.000;48
NF;460;1317;260620;050720;937;15000;2.10;93;1.000;48
NF;460;1317;260620;050720;943;5000;1.90;97;1.000;48
NF;460;1317;260620;050720;50;350000;0.40;105;1.000;48
NF;460;1317;260620;050720;52;26000;0.55;108;1.000;48
NF;460;1317;260620;050720;953;140000;0.75;109;1.000;48
NF;460;1317;260620;050720;1367;50000;0.95;119;1.000;48
NF;460;1317;260620;050720;963;150000;0.85;133;1.000;48
NF;460;1317;260620;050720;1366;40000;1.70;199;1.000;48
NF;460;1317;260620;050720;1358;80000;1.30;204;1.000;48
NF;460;1317;260620;050720;1365;30000;1.70;207;1.000;48
NF;460;1317;260620;050720;1026;40000;1.70;228;1.000;48
NF;460;1317;260620;050720;6128;15000;4.10;1451;1.000;48
NF;460;1317;260620;050720;5754;15000;1.25;1469;1.000;48
NF;460;1317;260620;050720;5860;10000;2.30;1489;1.000;48
NF;460;1317;260620;050720;5869;20000;1.50;1496;1.000;48
NF;460;1317;260620;050720;5562;5000;2.20;1504;1.000;48
NF;460;1317;260620;050720;5658;15000;3.50;1505;1.000;48
NF;460;1317;260620;050720;5659;40000;2.40;1506;1.000;48
NF;460;1317;260620;050720;5660;150000;0.90;1507;1.000;48
NF;460;1317;260620;050720;3747;6000;5.80;1518;1.000;48
NF;460;1317;260620;050720;3748;6000;6.10;1519;1.000;48
NF;460;1317;260620;050720;3753;3000;2.40;1520;1.000;48
