NF;480;9147;040222;080222;1585;2000;0;10205;0.250;16
NF;480;9147;040222;080222;2816;10000;0;11145;1.000;16
NF;480;9147;040222;080222;2998;1000;0;11922;0.500;16
NF;480;9147;040222;080222;5598;1000;0;11960;1.000;16
NF;480;9147;040222;080222;3884;1000;0;11973;1000.000;16
NF;480;9147;040222;080222;2970;1000;0;14283;1000.000;16
NF;480;9147;040222;080222;2979;1000;0;14755;400.000;16
NF;480;9147;040222;080222;4784;1000;0;14887;1000.000;16
NF;480;9147;040222;080222;2792;1000;0;15016;1.000;16
NF;480;9147;040222;080222;2768;2000;0;15022;50.000;16
NF;480;9147;040222;080222;2770;2000;0;15025;1.000;16
NF;480;9147;040222;080222;5265;1000;0;15083;1.000;16
NF;480;9147;040222;080222;3985;1000;0;15119;1.000;16
NF;480;9147;040222;080222;5051;2000;0;15167;1.000;16
NF;480;9147;040222;080222;5611;1000;0;15288;1.000;16
NF;480;9147;040222;080222;5856;1000;0;15299;1.000;16
NF;480;3878;070222;080222;4074;1000;9.50;317;1.000;8
NF;480;3878;070222;080222;118;8000;2.00;241;1.000;8
NF;480;3878;070222;080222;1521;8000;2.00;243;1.000;8
NF;480;3878;070222;080222;165;2000;14.00;381;1.000;8
NF;480;3878;070222;080222;167;1000;14.00;385;1.000;8
NF;480;3878;070222;080222;2244;1000;15.00;406;1.000;8
NF;480;3878;070222;080222;6188;3000;5.30;7453;1.000;8
NF;480;3878;070222;080222;6109;1000;2.90;4062;5.000;8

