NF;180;3785;040620;050620;892;8000;2.10;2;1.000;29
NF;180;3785;040620;050620;894;3000;3.10;4;1.000;29
NF;180;3785;040620;050620;904;12000;2.10;30;1.000;29
NF;180;3785;040620;050620;920;12000;2.85;77;1.000;29
NF;180;3785;040620;050620;35;5000;3.20;81;1.000;29
NF;180;3785;040620;050620;4444;2000;7.00;1272;1.000;29
NF;180;3785;040620;050620;3398;6000;3.10;36;1.000;29
NF;180;3785;040620;050620;2214;14000;3.40;41;1.000;29
NF;180;3785;040620;050620;3207;6000;3.70;56;1.000;29
NF;180;3785;040620;050620;30;6000;2.90;74;1.000;29
NF;180;3785;040620;050620;4824;6000;3.20;187;1.000;29
NF;180;3785;040620;050620;4259;6000;3.90;1271;1.000;29
NF;180;3785;040620;050620;6068;4000;3.95;1275;1.000;29
NF;180;3785;040620;050620;6084;5000;0.90;125;1.000;29
NF;180;3785;040620;050620;1366;16000;1.70;199;1.000;29
NF;180;3785;040620;050620;1005;10000;1.20;201;1.000;29
NF;180;3785;040620;050620;5001;2000;1.70;208;8.000;29
NF;180;3785;040620;050620;1026;12000;1.70;228;1.000;29
NF;180;3785;040620;050620;3250;3000;1.95;230;8.000;29
NF;180;3785;040620;050620;3940;2000;1.70;247;8.000;29
NF;180;3785;040620;050620;4178;16000;1.80;249;1.000;29
NF;180;3785;040620;050620;4255;2000;4.20;7006;1.000;29
NF;180;3785;040620;050620;5854;1000;1.70;1475;8.000;29
NF;180;3785;040620;050620;103;5000;1.70;219;1.000;29
NF;180;3785;040620;050620;109;10000;1.90;229;1.000;29
NF;180;3785;040620;050620;5146;1000;3.90;440;1.000;29
NF;180;3785;040620;050620;1351;2000;5.20;444;1.000;29
NF;180;3785;040620;050620;6155;4000;5.80;452;1.000;29
NF;180;3785;040620;050620;191;1000;7.50;459;1.000;29
NF;180;3785;040620;050620;6013;1000;0.75;521;104.000;10
NF;180;3785;040620;050620;4849;2000;0.35;537;120.000;10
NF;180;3785;040620;050620;864;1000;0.70;539;60.000;10
NF;180;3785;040620;050620;867;2000;2.10;597;15.000;10
NF;180;3785;040620;050620;6096;1000;0.70;3503;60.000;10
NF;180;3785;040620;050620;4222;2000;2.00;3547;18.000;10
NF;180;3785;040620;050620;5318;1000;1.80;3631;26.000;10
NF;180;3785;040620;050620;6025;1000;2.45;3707;30.000;10
NF;180;3785;040620;050620;5549;1000;2.20;3732;20.000;10
NF;180;3785;040620;050620;5997;4000;0.40;3844;40.000;10

NF;190;3777;040620;050620;892;11000;2.10;2;1.000;31
NF;190;3777;040620;050620;894;6000;3.10;4;1.000;31
NF;190;3777;040620;050620;904;15000;2.10;30;1.000;31
NF;190;3777;040620;050620;920;20000;2.85;77;1.000;31
NF;190;3777;040620;050620;35;14000;3.20;81;1.000;31
NF;190;3777;040620;050620;4444;2000;7.00;1272;1.000;31
NF;190;3777;040620;050620;3398;10000;3.10;36;1.000;31
NF;190;3777;040620;050620;2214;10000;3.40;41;1.000;31
NF;190;3777;040620;050620;5546;1000;3.50;46;1.000;31
NF;190;3777;040620;050620;17;2000;13.00;54;1.000;31
NF;190;3777;040620;050620;3207;6000;3.70;56;1.000;31
NF;190;3777;040620;050620;30;3000;2.90;74;1.000;31
NF;190;3777;040620;050620;4824;3000;3.20;187;1.000;31
NF;190;3777;040620;050620;4259;6000;3.90;1271;1.000;31
NF;190;3777;040620;050620;6068;6000;3.95;1275;1.000;31
NF;190;3777;040620;050620;6084;4000;0.90;125;1.000;31
NF;190;3777;040620;050620;1366;30000;1.70;199;1.000;31
NF;190;3777;040620;050620;1005;10000;1.20;201;1.000;31
NF;190;3777;040620;050620;5001;2000;1.70;208;8.000;31
NF;190;3777;040620;050620;1026;12000;1.70;228;1.000;31
NF;190;3777;040620;050620;3250;4000;1.95;230;8.000;31
NF;190;3777;040620;050620;3940;2000;1.70;247;8.000;31
NF;190;3777;040620;050620;4178;15000;1.80;249;1.000;31
NF;190;3777;040620;050620;6087;12000;1.70;287;1.000;31
NF;190;3777;040620;050620;5854;1000;1.70;1475;8.000;31
NF;190;3777;040620;050620;103;12000;1.70;219;1.000;31
NF;190;3777;040620;050620;109;10000;1.90;229;1.000;31
NF;190;3777;040620;050620;5146;2000;3.90;440;1.000;31
NF;190;3777;040620;050620;1351;1000;5.20;444;1.000;31
NF;190;3777;040620;050620;6155;1000;5.80;452;1.000;31
NF;190;3777;040620;050620;191;1000;7.50;459;1.000;31
NF;190;3777;040620;050620;4849;4000;0.35;537;120.000;14
NF;190;3777;040620;050620;864;2000;0.70;539;60.000;14
NF;190;3777;040620;050620;867;2000;2.10;597;15.000;14
NF;190;3777;040620;050620;4222;1000;2.00;3547;18.000;14
NF;190;3777;040620;050620;5116;1000;0.55;3617;104.000;14
NF;190;3777;040620;050620;5318;2000;1.80;3631;26.000;14
NF;190;3777;040620;050620;5506;1000;1.50;3698;50.000;14
NF;190;3777;040620;050620;5544;1000;0.70;3731;104.000;14
NF;190;3777;040620;050620;5549;1000;2.20;3732;20.000;14
NF;190;3777;040620;050620;5557;1000;2.20;3735;26.000;14
NF;190;3777;040620;050620;5997;3000;0.40;3844;40.000;14
NF;190;3777;040620;050620;6011;1000;0.95;30505;68.000;14
NF;190;3777;040620;050620;5409;1000;1.90;33570;60.000;14
NF;190;3777;040620;050620;5410;1000;1.20;33579;60.000;14

NF;195;3775;030620;050620;892;12000;2.10;2;1.000;30
NF;195;3775;030620;050620;894;12000;3.10;4;1.000;30
NF;195;3775;030620;050620;904;6000;2.10;30;1.000;30
NF;195;3775;030620;050620;920;8000;2.85;77;1.000;30
NF;195;3775;030620;050620;35;10000;3.20;81;1.000;30
NF;195;3775;030620;050620;4444;2000;7.00;1272;1.000;30
NF;195;3775;030620;050620;3398;2000;3.10;36;1.000;30
NF;195;3775;030620;050620;2214;10000;3.40;41;1.000;30
NF;195;3775;030620;050620;5546;3000;3.50;46;1.000;30
NF;195;3775;030620;050620;17;2000;13.00;54;1.000;30
NF;195;3775;030620;050620;3207;3000;3.70;56;1.000;30
NF;195;3775;030620;050620;30;4000;2.90;74;1.000;30
NF;195;3775;030620;050620;4824;2000;3.20;187;1.000;30
NF;195;3775;030620;050620;4259;6000;3.90;1271;1.000;30
NF;195;3775;030620;050620;6068;3000;3.95;1275;1.000;30
NF;195;3775;030620;050620;6084;10000;0.90;125;1.000;30
NF;195;3775;030620;050620;1366;8000;1.70;199;1.000;30
NF;195;3775;030620;050620;1005;6000;1.20;201;1.000;30
NF;195;3775;030620;050620;5001;1000;1.70;208;8.000;30
NF;195;3775;030620;050620;1026;12000;1.70;228;1.000;30
NF;195;3775;030620;050620;3250;2000;1.95;230;8.000;30
NF;195;3775;030620;050620;3940;1000;1.70;247;8.000;30
NF;195;3775;030620;050620;4178;8000;1.80;249;1.000;30
NF;195;3775;030620;050620;4255;4000;4.20;7006;1.000;30
NF;195;3775;030620;050620;5854;1000;1.70;1475;8.000;30
NF;195;3775;030620;050620;103;8000;1.70;219;1.000;30
NF;195;3775;030620;050620;109;12000;1.90;229;1.000;30
NF;195;3775;030620;050620;5146;1000;3.90;440;1.000;30
NF;195;3775;030620;050620;1351;1000;5.20;444;1.000;30
NF;195;3775;030620;050620;6155;3000;5.80;452;1.000;30
