NF;180;9174;050222;080222;1655;1000;0;10501;30.000;15
NF;180;9174;050222;080222;2991;1000;0;10690;0.500;15
NF;180;9174;050222;080222;1754;8000;0;11117;0.500;15
NF;180;9174;050222;080222;5233;2000;0;11125;1.000;15
NF;180;9174;050222;080222;4660;3000;0;11186;50.000;15
NF;180;9174;050222;080222;3329;6000;0;11354;1.000;15
NF;180;9174;050222;080222;6232;1000;0;11397;1.000;15
NF;180;9174;050222;080222;1887;2000;0;11820;1.000;15
NF;180;9174;050222;080222;2998;1000;0;11922;0.500;15
NF;180;9174;050222;080222;5311;2000;0;11928;1.000;15
NF;180;9174;050222;080222;2999;1000;0;11929;0.500;15
NF;180;9174;050222;080222;5559;1000;0;12049;0.500;15
NF;180;9174;050222;080222;2968;1000;0;14281;500.000;15
NF;180;9174;050222;080222;2969;2000;0;14282;1000.000;15
NF;180;9174;050222;080222;2970;2000;0;14283;1000.000;15
NF;180;3785;050222;080222;4255;2000;4.50;7006;1.000;12
NF;180;3785;050222;080222;3984;8000;2.00;1181;1.000;12
NF;180;3785;050222;080222;118;5000;2.00;241;1.000;12
NF;180;3785;050222;080222;1521;5000;2.00;243;1.000;12
NF;180;3785;050222;080222;165;2000;14.00;381;1.000;12
NF;180;3785;050222;080222;167;2000;14.00;385;1.000;12
NF;180;3785;050222;080222;2244;1000;15.00;406;1.000;12
NF;180;3785;050222;080222;1359;5000;2.00;233;1.000;12
NF;180;3785;050222;080222;1361;5000;2.00;235;1.000;12
NF;180;3785;050222;080222;6188;3000;5.30;7453;1.000;12
NF;180;3785;050222;080222;630;1000;2.80;4012;5.000;12
NF;180;3785;050222;080222;6109;1000;2.90;4062;5.000;12

NF;190;9172;040222;080222;1655;1000;0;10501;30.000;13
NF;190;9172;040222;080222;1754;4000;0;11117;0.500;13
NF;190;9172;040222;080222;3329;5000;0;11354;1.000;13
NF;190;9172;040222;080222;2998;2000;0;11922;0.500;13
NF;190;9172;040222;080222;2999;1000;0;11929;0.500;13
NF;190;9172;040222;080222;6062;1000;0;12633;1.000;13
NF;190;9172;040222;080222;2968;1000;0;14281;500.000;13
NF;190;9172;040222;080222;2762;1000;0;15013;5000.000;13
NF;190;9172;040222;080222;3440;2000;0;15015;1.000;13
NF;190;9172;040222;080222;2769;1000;0;15023;8.000;13
