NF;180;3785;010322;020322;1111;8000;0;2;1.000;1
NF;180;3785;010322;020322;1111;3000;0;4;1.000;1
NF;180;3785;010322;020322;1111;11000;0;30;1.000;1
NF;180;3785;010322;020322;1111;4000;0;36;1.000;1
NF;180;3785;010322;020322;1111;9000;0;41;1.000;1
NF;180;3785;010322;020322;1111;3000;0;46;1.000;1
NF;180;3785;010322;020322;1111;1000;0;54;1.000;1
NF;180;3785;010322;020322;1111;4000;0;56;1.000;1
NF;180;3785;010322;020322;1111;3000;0;57;1.000;1
NF;180;3785;010322;020322;1111;3000;0;74;1.000;1
NF;180;3785;010322;020322;1111;16000;0;77;1.000;1
NF;180;3785;010322;020322;1111;8000;0;81;1.000;1
NF;180;3785;010322;020322;1111;8000;0;125;1.000;1
NF;180;3785;010322;020322;1111;2000;0;199;1.000;1
NF;180;3785;010322;020322;1111;2000;0;201;1.000;1
NF;180;3785;010322;020322;1111;2000;0;208;1.000;1
NF;180;3785;010322;020322;1111;1000;0;218;1.000;1
NF;180;3785;010322;020322;1111;30000;0;222;1.000;1
NF;180;3785;010322;020322;1111;15000;0;224;1.000;1
NF;180;3785;010322;020322;1111;2000;0;238;1.000;1
NF;180;3785;010322;020322;1111;1000;0;249;1.000;1
NF;180;3785;010322;020322;1111;3000;0;262;1.000;1
NF;180;3785;010322;020322;1111;10000;0;1271;1.000;1
NF;180;3785;010322;020322;1111;1000;0;1272;1.000;1
NF;180;3785;010322;020322;1111;2000;0;1275;1.000;1
NF;180;3785;010322;020322;1111;5000;0;1277;1.000;1
NF;180;3785;010322;020322;1111;3000;0;1308;1.000;1

NF;180;3785;010322;020322;6013;1000;0.75;521;104.000;10
NF;180;3785;010322;020322;6210;2000;0.38;534;120.000;10
NF;180;3785;010322;020322;4849;2000;0.38;537;120.000;10
NF;180;3785;010322;020322;864;1000;0.80;539;60.000;10
NF;180;3785;010322;020322;867;1000;2.20;597;15.000;10
NF;180;3785;010322;020322;4222;1000;2.20;3547;18.000;10
NF;180;3785;010322;020322;5557;1000;2.30;3735;26.000;10
NF;180;3785;010322;020322;6208;1000;0.75;3837;80.000;10
NF;180;3785;010322;020322;6011;1000;0.95;30505;68.000;10
NF;180;3785;010322;020322;5410;1000;1.20;33579;60.000;10

﻿NF;190;3777;010322;020322;1111;7000;0;2;1.000;1
