NF;180;9174;260222;010322;1585;1000;0;10205;0.250;11
NF;180;9174;260222;010322;1754;8000;0;11117;0.500;11
NF;180;9174;260222;010322;5233;2000;0;11125;1.000;11
NF;180;9174;260222;010322;3329;6000;0;11354;1.000;11
NF;180;9174;260222;010322;6232;2000;0;11397;1.000;11
NF;180;9174;260222;010322;1887;3000;0;11820;1.000;11
NF;180;9174;260222;010322;2998;2000;0;11922;0.500;11
NF;180;9174;260222;010322;2999;1000;0;11929;0.500;11
NF;180;9174;260222;010322;3000;1000;0;11932;1.000;11
NF;180;9174;260222;010322;2979;2000;0;14755;400.000;11
NF;180;9174;260222;010322;6150;1000;0;15323;50.000;11
NF;180;3785;280222;010322;3972;10000;2.00;1077;1.000;9
NF;180;3785;280222;010322;118;4000;2.00;241;1.000;9
NF;180;3785;280222;010322;1521;4000;2.00;243;1.000;9
NF;180;3785;280222;010322;165;1000;14.00;381;1.000;9
NF;180;3785;280222;010322;167;1000;14.00;385;1.000;9
NF;180;3785;280222;010322;2244;1000;15.00;406;1.000;9
NF;180;3785;280222;010322;6188;4000;5.30;7453;1.000;9
NF;180;3785;280222;010322;630;1000;2.80;4012;5.000;9
NF;180;3785;280222;010322;6109;1000;2.90;4062;5.000;9

NF;190;9172;240222;010322;1754;4000;0;11117;0.500;4
NF;190;9172;240222;010322;3329;3000;0;11354;1.000;4
NF;190;9172;240222;010322;2998;2000;0;11922;0.500;4
NF;190;9172;240222;010322;2999;1000;0;11929;0.500;4
NF;190;3777;280222;010322;4255;1000;4.50;7006;1.000;13
NF;190;3777;280222;010322;4074;3000;9.50;317;1.000;13
NF;190;3777;280222;010322;3972;8000;2.00;1077;1.000;13
NF;190;3777;280222;010322;118;6000;2.00;241;1.000;13
NF;190;3777;280222;010322;1521;6000;2.00;243;1.000;13
NF;190;3777;280222;010322;165;1000;14.00;381;1.000;13
NF;190;3777;280222;010322;167;1000;14.00;385;1.000;13
NF;190;3777;280222;010322;2244;1000;15.00;406;1.000;13
