NF;180;3785;030322;040322;4255;2000;4.50;7006;1.000;14
NF;180;3785;030322;040322;4117;1000;11.50;329;1.000;14
NF;180;3785;030322;040322;4550;4000;5.50;1360;1.000;14
NF;180;3785;030322;040322;4551;4000;5.50;1361;1.000;14
NF;180;3785;030322;040322;118;4000;2.00;241;1.000;14
NF;180;3785;030322;040322;1521;4000;2.00;243;1.000;14
NF;180;3785;030322;040322;125;4000;2.00;252;1.000;14
NF;180;3785;030322;040322;163;2000;14.00;378;1.000;14
NF;180;3785;030322;040322;164;2000;14.00;379;1.000;14
NF;180;3785;030322;040322;167;2000;14.00;385;1.000;14
NF;180;3785;030322;040322;1359;5000;2.00;233;1.000;14
NF;180;3785;030322;040322;1361;5000;2.00;235;1.000;14
NF;180;3785;030322;040322;6188;8000;5.30;7453;1.000;14
NF;180;3785;030322;040322;4713;1000;2.50;4038;5.000;14

NF;190;9172;030322;040322;5131;2000;0;10430;1.000;2
NF;190;9172;030322;040322;1754;6000;0;11117;0.500;2
NF;190;3777;020322;040322;4255;1000;4.50;7006;1.000;16
NF;190;3777;020322;040322;3723;1000;14.80;318;1.000;16
NF;190;3777;020322;040322;4550;2000;5.50;1360;1.000;16
NF;190;3777;020322;040322;4551;1000;5.50;1361;1.000;16
NF;190;3777;020322;040322;118;6000;2.00;241;1.000;16
NF;190;3777;020322;040322;1521;6000;2.00;243;1.000;16
NF;190;3777;020322;040322;125;6000;2.00;252;1.000;16
NF;190;3777;020322;040322;163;1000;14.00;378;1.000;16
NF;190;3777;020322;040322;164;2000;14.00;379;1.000;16
NF;190;3777;020322;040322;167;1000;14.00;385;1.000;16
NF;190;3777;020322;040322;1359;5000;2.00;233;1.000;16
NF;190;3777;020322;040322;1361;5000;2.00;235;1.000;16
NF;190;3777;020322;040322;6188;8000;5.30;7453;1.000;16
NF;190;3777;020322;040322;630;1000;2.80;4012;5.000;16
NF;190;3777;020322;040322;4713;1000;2.50;4038;5.000;16
NF;190;3777;020322;040322;4822;1000;2.40;4023;5.000;16

NF;200;9159;030322;040322;5131;1000;0;10430;1.000;4
NF;200;9159;030322;040322;3329;15000;0;11354;1.000;4
NF;200;9159;030322;040322;5311;4000;0;11928;1.000;4
NF;200;9159;030322;040322;3000;3000;0;11932;1.000;4
NF;200;3753;020322;040322;4255;3000;4.50;7006;1.000;13
NF;200;3753;020322;040322;4550;1000;5.50;1360;1.000;13
NF;200;3753;020322;040322;4551;1000;5.50;1361;1.000;13
NF;200;3753;020322;040322;118;4000;2.00;241;1.000;13
NF;200;3753;020322;040322;1521;4000;2.00;243;1.000;13
NF;200;3753;020322;040322;125;8000;2.00;252;1.000;13
NF;200;3753;020322;040322;163;1000;14.00;378;1.000;13
NF;200;3753;020322;040322;164;1000;14.00;379;1.000;13
NF;200;3753;020322;040322;1361;15000;2.00;235;1.000;13
NF;200;3753;020322;040322;6188;5000;5.30;7453;1.000;13
NF;200;3753;020322;040322;630;1000;2.80;4012;5.000;13
NF;200;3753;020322;040322;6109;1000;2.90;4062;5.000;13
NF;200;3753;020322;040322;4822;1000;2.40;4023;5.000;13

NF;205;9102;030322;040322;5131;1000;0;10430;1.000;9
NF;205;9102;030322;040322;5850;1000;0;10540;30.000;9
NF;205;9102;030322;040322;1754;4000;0;11117;0.500;9
NF;205;9102;030322;040322;5233;2000;0;11125;1.000;9
NF;205;9102;030322;040322;3329;4000;0;11354;1.000;9
NF;205;9102;030322;040322;6232;1000;0;11397;1.000;9
NF;205;9102;030322;040322;4662;1000;0;11658;0.500;9
NF;205;9102;030322;040322;5311;2000;0;11928;1.000;9
NF;205;9102;030322;040322;5559;2000;0;12049;0.500;9
NF;205;1613;030322;040322;4255;5000;4.50;7006;1.000;20
NF;205;1613;030322;040322;3175;1000;12.50;311;1.000;20
NF;205;1613;030322;040322;3723;1000;14.80;318;1.000;20
NF;205;1613;030322;040322;4117;1000;11.50;329;1.000;20
NF;205;1613;030322;040322;4550;3000;5.50;1360;1.000;20
NF;205;1613;030322;040322;4551;2000;5.50;1361;1.000;20
NF;205;1613;030322;040322;118;7000;2.00;241;1.000;20
NF;205;1613;030322;040322;1521;7000;2.00;243;1.000;20
NF;205;1613;030322;040322;125;15000;2.00;252;1.000;20
NF;205;1613;030322;040322;148;1000;38.00;340;1.000;20
NF;205;1613;030322;040322;163;2000;14.00;378;1.000;20
NF;205;1613;030322;040322;164;2000;14.00;379;1.000;20
NF;205;1613;030322;040322;167;2000;14.00;385;1.000;20
NF;205;1613;030322;040322;1359;3000;2.00;233;1.000;20
NF;205;1613;030322;040322;1361;10000;2.00;235;1.000;20
NF;205;1613;030322;040322;6188;4000;5.30;7453;1.000;20
NF;205;1613;030322;040322;630;2000;2.80;4012;5.000;20
NF;205;1613;030322;040322;4713;2000;2.50;4038;5.000;20
NF;205;1613;030322;040322;6109;2000;2.90;4062;5.000;20
NF;205;1613;030322;040322;4822;3000;2.40;4023;5.000;20

NF;215;9104;030322;040322;1585;10000;0;10205;0.250;11
NF;215;9104;030322;040322;1655;4000;0;10501;30.000;11
NF;215;9104;030322;040322;1754;6000;0;11117;0.500;11
NF;215;9104;030322;040322;5233;6000;0;11125;1.000;11
NF;215;9104;030322;040322;1887;2000;0;11820;1.000;11
NF;215;9104;030322;040322;2998;3000;0;11922;0.500;11
NF;215;9104;030322;040322;3081;1000;0;11926;3.000;11
NF;215;9104;030322;040322;5311;8000;0;11928;1.000;11
NF;215;9104;030322;040322;2999;2000;0;11929;0.500;11
NF;215;9104;030322;040322;4004;1000;0;12034;1.000;11
NF;215;9104;030322;040322;5559;4000;0;12049;0.500;11
